Beijing	i	p	p
Changsha	n c	ə n	ə n
Changsha	n	i	i
Changsha	m n	i a	i a
Changsha	m n	i o	i o
Changsha	m n	i e	i e
Changsha	m n N	i a u	i a u
Changsha	m n N	i ə u	i ə u
Changsha	n c	ĩ	ĩ ∼
Changsha	m n c	i a n	i a n
Changsha	n c	i n	i n
Changsha	n	u	u
Changsha	m n	u a	u a
Changsha	m n	u ə	u ə
Changsha	m n N	u a i	u a i
Changsha	m n N	u e i	u e i
Changsha	m n c	u a n	u a n
Changsha	m n c	u ə n	u ə n
Changsha	n 	y	y
Changsha	m n 	y a	y a
Changsha	m n 	y e	y e
Changsha	m n N 	y a i	y a i
Changsha	m n N	y e i	y e i
Changsha	m n c	y ẽ	y ẽ ∼
Changsha	m n c	y a n	y a n
Changsha	n c	y n	y n
Changsha	n c	n̩	n̩ ∼
Changsha	t/ip	³³	³³
Changsha	t/ap	¹³	¹³
Changsha	t/s	⁴¹	⁴¹
Changsha	t/iq	⁵⁵	⁵⁵
Changsha	t/aq	²¹	²¹
Changsha	t/r	²⁴	²⁴
Nanchang	i	p	p
Nanchang	i	p’	pʰ
Nanchang	i	m	m
Nanchang	i	f	f
Nanchang	i	t	t
Nanchang	i	t’	tʰ
Nanchang	i	l	l
Nanchang	i	ts	ts
Nanchang	i	ts’	tsʰ
Nanchang	i	s	s
Nanchang	i	tɕ	tɕ
Nanchang	i	tɕ’	tɕʰ
Nanchang	i	ȵ	ɲ
Nanchang	i	ɕ	ɕ
Nanchang	i	k	k
Nanchang	i	k’	kʰ
Nanchang	i	ŋ	ŋ
Nanchang	i	h	h
Nanchang	i	Ø	NULL
Nanchang	n	ɿ	ɿ
Nanchang	n	a	a
Nanchang	n	ɛ	ɛ
Nanchang	n	ɔ	ɔ
Nanchang	n	ə	ə
Nanchang	n N	a i	a i
Nanchang	n N	e i	e i
Nanchang	n N	a u	a u
Nanchang	n N	ɛ u	ɛ u
Nanchang	n N	ə u	ə u
Nanchang	n	i	i
Nanchang	m n	i a	i a
Nanchang	m n	i ɛ	i ɛ
Nanchang	m n N	i ɛ u	i ɛ u
Nanchang	m n	i u	i u
Nanchang	n	u	u
Nanchang	m n	u a	u a
Nanchang	m n	u ɔ	u ɔ
Nanchang	m n N	u a i	u a i
Nanchang	m n	u i	u i
Nanchang	n	y 	y 
Nanchang	m n	y o	y o
Nanchang	n c 	a n	a n
Nanchang	n c	ɛ n	ɛ n
Nanchang	n c	ɔ n	ɔ n
Nanchang	n c	ɛ n	ɛ n
Nanchang	n c	a ŋ	a ŋ
Nanchang	n c	o ŋ	o ŋ
Nanchang	n c	a t	a t
Nanchang	n c	ɛ t	ɛ t
Nanchang	n c	ɔ t 	ɔ t 
Nanchang	n c	ə t	ə t
Nanchang	n c	a k	a k
Nanchang	n c	ɔ k	ɔ k
Nanchang	m n c	i ɛ n	i ɛ n
Nanchang	n c	i n	i n
Nanchang	m n c	i a ŋ	i a ŋ
Nanchang	n c	i ŋ	i ŋ
Nanchang	m n c	i u ŋ	i u ŋ
Nanchang	m n c	i ɛ t	i ɛ t
Nanchang	n c	i t	i t
Nanchang	m n c	i a k 	i a k 
Nanchang	m n c	i ɔ k 	i ɔ k 
Nanchang	m n c	i u k	i u k
Nanchang	m n c	u a n	u a n
Nanchang	m n c	u ɔ n	u ɔ n
Nanchang	n c	u n 	u n 
Nanchang	m n c	u a ŋ	u a ŋ
Nanchang	m n c	u ɔ ŋ	u ɔ ŋ
Nanchang	n c 	u ŋ	u ŋ
Nanchang	m n c	u a t	u a t
Nanchang	m n c	u ɛ t	u ɛ t
Nanchang	m n c	u ɔ t	u ɔ t
Nanchang	n c	u t	u t
Nanchang	m n c	u ɔ k	u ɔ k
Nanchang	n c	u k	u k
Nanchang	m n c	y ɔ n	y ɔ n
Nanchang	n c	y n	y n
Nanchang	m n c	y ɔ t	y ɔ t
Nanchang	n c	y t	y t
Nanchang	n	m̩	m̩
Nanchang	n	n̩	n̩
Nanchang	n	ŋ̍	ŋ̍
Nanchang	t/ip	⁴²	⁴²
Nanchang	t/ap	²⁴	²⁴
Nanchang	t/s	²¹³	²¹³
Nanchang	t/iq	⁵³	⁵³
Nanchang	t/r	⁵	⁵
Meixian	i	p	p
Meixian	i	p’	pʰ
Meixian	i	m	m
Meixian	i	f	f
Meixian	i	v	v
Meixian	i	t	t
Meixian	i	t’	tʰ
Meixian	i	n	n
Meixian	i	l	l
Meixian	i	ts	ts
Meixian	i	ts’	tsʰ
Meixian	i	s	s
Meixian	i	ȵ	ɲ
Meixian	i	j	j
Meixian	i	k	k
Meixian	i	k’	kʰ
Meixian	i	ŋ	ŋ
Meixian	i	h	h
Meixian	i	Ø	NULL
Meixian	n	ɿ	ɿ
Meixian	n	a	a
Meixian	n	ɛ	ɛ
Meixian	n	ɔ	ɔ
Meixian	n N	a i	a i
Meixian	n N	o i	o i
Meixian	n N	a u	a u
Meixian	n N	ɛ u	ɛ u
Meixian	n	i 	i 
Meixian	m n	i a	i a
Meixian	m n N	i a i	i a i
Meixian	m n N	i ɔ i	i ɔ i
Meixian	m n N	i a u	i a u
Meixian	m n	i u	i u
Meixian	n	u	u
Meixian	m n	u a	u a
Meixian	m n	u ɔ	u ɔ
Meixian	m n c	u a i	u a i
Meixian	m n c	u ɔ i	u ɔ i
Meixian	m n	u i 	u i 
Meixian	n c	a m	a m
Meixian	n c	ɛ m	ɛ m
Meixian	n c	ə m	ə m
Meixian	n c	a n	a n
Meixian	n c	ɛ n	ɛ n
Meixian	n c	ɔ n	ɔ n
Meixian	n c	ə n	ə n
Meixian	n c	a ŋ	a ŋ
Meixian	n c	o ŋ	o ŋ
Meixian	m n c	i a m	i a m
Meixian	n c	i m	i m
Meixian	m n c	i a n 	i a n 
Meixian	m n c	i ɛ n 	i ɛ n 
Meixian	m n c	i o n 	i o n 
Meixian	n c	i n	i n
Meixian	m n c	i u n	i u n
Meixian	m n c	i a ŋ	i a ŋ
Meixian	m n c	i ɔ ŋ	i ɔ ŋ
Meixian	m n c	i u ŋ	i u ŋ
Meixian	m n c	u a n	u a n
Meixian	m n c	u ɛ n	u ɛ n
Meixian	m n c	u ɔ n	u ɔ n
Meixian	n c	u n	u n
Meixian	m n c	u a ŋ	u a ŋ
Meixian	m n c	u ɔ ŋ	u ɔ ŋ
Meixian	n c	u ŋ	u ŋ
Meixian	n c	a p	a p
Meixian	n c	ɛ p	ɛ p
Meixian	n c	ə p	ə p
Meixian	n c	a t	a t
Meixian	n c	ɛ t	ɛ t
Meixian	n c	ɔ t	ɔ t
Meixian	n c	ə t	ə t
Meixian	n c	a k	a k
Meixian	n c	ɔ k	ɔ k
Meixian	m n c	i a p	i a p
Meixian	n c	i p	i p
Meixian	m n c	i a t 	i a t 
Meixian	m n c	i ɛ t	i ɛ t
Meixian	m n c	i ɔ t	i ɔ t
Meixian	n c	i t 	i t 
Meixian	m n c	i u t	i u t
Meixian	m n c	i a k	i a k
Meixian	m n c	i ɔ k	i ɔ k
Meixian	m n c	i u k	i u k
Meixian	m n c	u a t	u a t
Meixian	m n c	u ɛ t	u ɛ t
Meixian	m n c	u ɔ t	u ɔ t
Meixian	n c	u t	u t
Meixian	m n c	u a k	u a k
Meixian	m n c	u ɔ k	u ɔ k
Meixian	n c	u k	u k
Meixian	n c	m̩	m̩ ∼
Meixian	n c	n̩	n̩ ∼
Meixian	n c	ŋ̍	ŋ̍ ∼
Meixian	t/ip	⁴⁴	⁴⁴
Meixian	t/ap	¹²	¹²
Meixian	t/s	³¹	³¹
Meixian	t/q	⁴²	⁴²
Meixian	t/ir	²¹	²¹
Meixian	t/ar	⁴	⁴
Guangzhou	i	p	p
Guangzhou	i	p’	pʰ
Guangzhou	i	m	m
Guangzhou	i	f	f
Guangzhou	i	t	t
Guangzhou	i	t’	tʰ
Guangzhou	i	n	n
Guangzhou	i	l	l
Guangzhou	i	tʃ	tʃ
Guangzhou	i	tʃ’	tʃʰ
Guangzhou	i	ʃ	ʃ
Guangzhou	i	j	j
Guangzhou	i	k	k
Guangzhou	i	k’	kʰ
Guangzhou	i	ŋ	ŋ
Guangzhou	i	h	h
Guangzhou	i	kw	kw
Guangzhou	i	k’w	kʷʰ
Guangzhou	i	w	w
Guangzhou	i	Ø	NULL
Guangzhou	n	a	a
Guangzhou	n N	a i	a i
Guangzhou	n N	a u	a u
Guangzhou	n c	a m	a m
Guangzhou	n c	a n	a n
Guangzhou	n c	a ŋ	a ŋ
Guangzhou	n c	a p	a p
Guangzhou	n c	a t	a t
Guangzhou	n c	a k	a k
Guangzhou	n N	ɐ i	ɐ i
Guangzhou	n N	ɐ u	ɐ u
Guangzhou	n c	ɐ m	ɐ m
Guangzhou	n c	ɐ n	ɐ n
Guangzhou	n c	ɐ ŋ	ɐ ŋ
Guangzhou	n c	ɐ p	ɐ p
Guangzhou	n c	ɐ t	ɐ t
Guangzhou	n c	ɐ k	ɐ k
Guangzhou	n	ɛ	ɛ
Guangzhou	n N	e i	e i
Guangzhou	n c	e ŋ	e ŋ
Guangzhou	n c	ɛ k	ɛ k
Guangzhou	n	œ	œ
Guangzhou	n N	ø y	ø y
Guangzhou	n c	ø n	ø n
Guangzhou	n c	œ ŋ	œ ŋ
Guangzhou	n c	ø t	ø t
Guangzhou	n c	ø k	ø k
Guangzhou	n	ɔ	ɔ
Guangzhou	n N	ɔ i	ɔ i
Guangzhou	n N	ɔ u	ɔ u
Guangzhou	n c	ɔ n	ɔ n
Guangzhou	n c	ɔ ŋ	ɔ ŋ
Guangzhou	n c	ɔ t	ɔ t
Guangzhou	n c	ɔ k	ɔ k
Guangzhou	n	i	i
Guangzhou	n N	i u	i u
Guangzhou	n c	i m	i m
Guangzhou	n c	i n	i n
Guangzhou	n c	i ŋ	i ŋ
Guangzhou	n c	i p	i p
Guangzhou	n c	i t	i t
Guangzhou	n c	i k	i k
Guangzhou	n	u	u
Guangzhou	n N	u i	u i
Guangzhou	n c	u n	u n
Guangzhou	n c	ʊ ŋ	ʊ ŋ
Guangzhou	n c	u t 	u t 
Guangzhou	n c	u k	u k
Guangzhou	n	y	y
Guangzhou	n c	y n	y n
Guangzhou	n c	y t	y t
Guangzhou	n c	m̩	m̩ ∼
Guangzhou	n c	ŋ̍	ŋ̍ ∼
Guangzhou	t/ip	⁵⁵/⁵³	⁵⁵/⁵³
Guangzhou	t/ap	²¹	²¹
Guangzhou	t/is	³⁵	³⁵
Guangzhou	t/as	²³	²³
Guangzhou	t/iq	³³	³³
Guangzhou	t/aq	²²	²²
Guangzhou	t/ir	⁵	⁵
Guangzhou	t/ir	³³	³³
Guangzhou	t/ar	²²/²	²²/²
Xiamen	i	p	p
Xiamen	i	p’	pʰ
Xiamen	i	b	b
Xiamen	i	m	m/b
Xiamen	i	t	t
Xiamen	i	t’	tʰ
Xiamen	i	n	n/l
Xiamen	i	l	l
Xiamen	i	ts	ts
Xiamen	i	ts’	tsʰ
Xiamen	i	s	s
Xiamen	i	k	k
Xiamen	i	k’	kʰ
Xiamen	i	g	g
Xiamen	i	ŋ	ŋ/g
Xiamen	i	h	h
Xiamen	i	Ø	NULL
Xiamen	n	a	a
Xiamen	n	ɔ	ɔ
Xiamen	n	o	o
Xiamen	n	e	e
Xiamen	n N	a i	a i
Xiamen	n N	a u	a u
Xiamen	n c	ã	ã ∼
Xiamen	n c	ɔ̃	ɔ̃ ∼
Xiamen	n c	ẽ	ẽ ∼
Xiamen	n N c	ã ĩ	ã i ∼
Xiamen	n N c	ã ũ	ã u ∼
Xiamen	n	i	i
Xiamen	m n	i a	i a
Xiamen	m n	i o	i o
Xiamen	m n	i u	i u
Xiamen	m n N	i a u	i a u
Xiamen	n c	ĩ	ĩ ∼
Xiamen	m n c	ĩ ã	i ã ∼
Xiamen	m n c	ĩ ũ	i ũ ∼
Xiamen	m n N c	ĩ ã ũ	i ã u ∼
Xiamen	n	u	u
Xiamen	m n	u a	u a
Xiamen	m n	u e	u e
Xiamen	m n	u i	u i
Xiamen	m n N	u a i	u a i
Xiamen	m n c	ũ ã	u ã ∼
Xiamen	m n c	ũ ĩ	u ĩ ∼
Xiamen	m n N c	ũ ã ĩ	u ã i ∼
Xiamen	n c	a m	a m
Xiamen	n c	a n	a n
Xiamen	n c	a ŋ	a ŋ
Xiamen	n c	ɔ ŋ	ɔ ŋ
Xiamen	n c	a p	a p
Xiamen	n c	a t	a t
Xiamen	n c	a k	a k
Xiamen	n c	ɔ k	ɔ k
Xiamen	n c	i m 	i m 
Xiamen	m n c	i a m	i a m
Xiamen	n c	i n	i n
Xiamen	m n c	i a n	i a n
Xiamen	n c	i ŋ	i ŋ
Xiamen	m n c	i a ŋ	i a ŋ
Xiamen	m n c	i ɔ ŋ	i ɔ ŋ
Xiamen	n c	i p	i p
Xiamen	m n c	i a p	i a p
Xiamen	n c	i t	i t
Xiamen	m n c	i a t	i a t
Xiamen	n c	i k	i k
Xiamen	m n c	i a k	i a k
Xiamen	m n c	i ɔ k	i ɔ k
Xiamen	n c	u n	u n
Xiamen	m n c	u a n	u a n
Xiamen	m n c	u a ŋ	u a ŋ
Xiamen	n c	u t	u t
Xiamen	m n c	u a t	u a t
Xiamen	m n c	u a k	u a k
Xiamen	n c	a ʔ	a ʔ
Xiamen	n c	ɔ ʔ	ɔ ʔ
Xiamen	n c	o ʔ	o ʔ
Xiamen	n c	e ʔ	e ʔ
Xiamen	n N c	a i ʔ	a i ʔ
Xiamen	n N c	a u ʔ	a u ʔ
Xiamen	n c c 	ã ʔ	ã ∼ ʔ
Xiamen	n c c	ɔ̃ ʔ	ɔ̃ ∼ ʔ
Xiamen	n c c	ẽ ʔ	ẽ ∼ ʔ
Xiamen	n N c c	ã ĩ ʔ	ã i ∼ ʔ
Xiamen	n N c c	ã ũ ʔ	ã u ∼ ʔ
Xiamen	n c	i ʔ	i ʔ
Xiamen	m n c	i a ʔ	i a ʔ
Xiamen	m n c	i o ʔ	i o ʔ
Xiamen	m n c	i u ʔ	i u ʔ
Xiamen	m n N c	i a u ʔ	i a u ʔ
Xiamen	n c c	ĩ ʔ	ĩ ∼ ʔ
Xiamen	m n c c	ĩ ã ʔ	i ã ∼ ʔ
Xiamen	m n c c	ĩ ũ ʔ	i ũ ∼ ʔ
Xiamen	m n N c c	ĩ ã ũ ʔ	i ã u ∼ ʔ
Xiamen	n c	u ʔ	u ʔ
Xiamen	m n c	u a ʔ	u a ʔ
Xiamen	m n c	u e ʔ	u e ʔ
Xiamen	n N c	u i ʔ	u i ʔ
Xiamen	n N c c	ũ ĩ ʔ	u ĩ ∼ ʔ
Xiamen	m n N c c	ũ ã ĩ ʔ	u ã i ∼ ʔ
Xiamen	n c	m̩	m̩ ∼
Xiamen	n c	ŋ̍	ŋ̍ ∼
Xiamen	n c c	m̩ ʔ	m̩ ∼ ʔ
Xiamen	n c c	ŋ̍ ʔ	ŋ̍ ∼ ʔ
Xiamen	t/ip	⁵⁵	⁵⁵
Xiamen	t/ap	²⁴	²⁴
Xiamen	t/s	⁵¹	⁵¹
Xiamen	t/iq	¹¹	¹¹
Xiamen	t/aq	³³	³³
Xiamen	t/ir	³²	³²
Xiamen	t/ar	⁵	⁵
Chaozhou	i	p	p
Chaozhou	i	p’	pʰ
Chaozhou	i	b	b
Chaozhou	i	m	m
Chaozhou	i	t	t
Chaozhou	i	t?	tʰ
Chaozhou	i	n	n
Chaozhou	i	l	l
Chaozhou	i	ts	ts
Chaozhou	i	ts’	tsʰ
Chaozhou	i	s	s
Chaozhou	i	z	z
Chaozhou	i	k	k
Chaozhou	i	k?	kʰ
Chaozhou	i	g	g
Chaozhou	i	ŋ	ŋ
Chaozhou	i	h	h
Chaozhou	i	Ø	NULL
Chaozhou	n	ɿ	ɿ
Chaozhou	n	a	a
Chaozhou	n	o	o
Chaozhou	n	e	e
Chaozhou	n	ɯ	ɯ
Chaozhou	n N	a i	a i
Chaozhou	n N	o i	o i
Chaozhou	n N	a u	a u
Chaozhou	n N	o u	o u
Chaozhou	n c	ã	ã ∼
Chaozhou	n c	ẽ	ẽ ∼
Chaozhou	n N c	ã ĩ	ã i ∼
Chaozhou	n N c	õ ĩ	õ i ∼
Chaozhou	n N c	ã ũ	ã u ∼
Chaozhou	n N c	õ ũ	õ u ∼
Chaozhou	n	i	i
Chaozhou	m n	i a	i a
Chaozhou	m n	i e	i e
Chaozhou	m n	i u	i u
Chaozhou	m n N	i ə u 	i ə u 
Chaozhou	n c	ĩ	ĩ ∼
Chaozhou	m n c	ĩ ã	i ã ∼
Chaozhou	m n c	ĩ ẽ	i ẽ ∼
Chaozhou	m n c	ĩ ũ	i ũ ∼
Chaozhou	m	u	u
Chaozhou	m n	u a	u a
Chaozhou	m n	u e	u e
Chaozhou	m n	u i	u i
Chaozhou	m n ŋ	u a i	u a i
Chaozhou	m n c	ũ ã	u ã ∼
Chaozhou	m n c	ũ ẽ	u ẽ ∼
Chaozhou	m n c	ũ ĩ	u ĩ ∼
Chaozhou	m n c c	ũ ã ĩ	u ã i ∼
Chaozhou	n c	a m	a m
Chaozhou	n c	a ŋ	a ŋ
Chaozhou	n c	o ŋ	o ŋ
Chaozhou	n c	e ŋ	e ŋ
Chaozhou	n c	ɯ ŋ	ɯ ŋ
Chaozhou	n c	a p	a p
Chaozhou	n c	a k	a k
Chaozhou	n c	o k	o k
Chaozhou	n c	e k	e k
Chaozhou	n c	ɯ k	ɯ k
Chaozhou	n c	i m	i m
Chaozhou	m n c	i e m	i e m
Chaozhou	n c	i ŋ	i ŋ
Chaozhou	m n c	i a ŋ	i a ŋ
Chaozhou	m n c	i o ŋ	i o ŋ
Chaozhou	m n c	i e ŋ	i e ŋ
Chaozhou	n c	i p	i p
Chaozhou	m n c	i e p	i e p
Chaozhou	n c	i k	i k
Chaozhou	m n c	i a k	i a k
Chaozhou	m n c	i o k	i o k
Chaozhou	m n c	i e k	i e k
Chaozhou	m n c	u a m 	u a m 
Chaozhou	n c	u ŋ	u ŋ
Chaozhou	m n c	u a ŋ	u a ŋ
Chaozhou	m n c	u e ŋ	u e ŋ
Chaozhou	m n c	u a p	u a p
Chaozhou	n c	u k	u k
Chaozhou	m n c	u a k	u a k
Chaozhou	m n c	u e k	u e k
Chaozhou	n c	a ʔ	a ʔ
Chaozhou	n c	o ʔ	o ʔ
Chaozhou	n c	e ʔ	e ʔ
Chaozhou	n N c	o i ʔ	o i ʔ
Chaozhou	n N c	a u ʔ	a u ʔ
Chaozhou	n c c	ẽ ʔ	ẽ ∼ ʔ
Chaozhou	n c	i ʔ	i ʔ
Chaozhou	m n c	i a ʔ	i a ʔ
Chaozhou	m n c	i e ʔ	i e ʔ
Chaozhou	m n c	i u ʔ	i u ʔ
Chaozhou	m n N c	i ə u ʔ	i ə u ʔ
Chaozhou	n c c	ĩ ʔ	ĩ ∼ ʔ
Chaozhou	n c	u ʔ	u ʔ
Chaozhou	m n c	u a ʔ	u a ʔ
Chaozhou	m n c	u e ʔ	u e ʔ
Chaozhou	n c	m̩	m̩ ∼
Chaozhou	n c	n̩	n̩ ∼
Chaozhou	n c	ŋ̍	ŋ̍ ∼
Chaozhou	n c c	ŋ̍ ʔ	ŋ̍ ∼ ʔ
Chaozhou	t/ip	³³	³³
Chaozhou	t/ap	⁵⁵	⁵⁵
Chaozhou	t/is	⁵³	⁵³
Chaozhou	t/as	³⁵	³⁵
Chaozhou	t/iq	²¹³	²¹³
Chaozhou	t/aq	¹¹	¹¹
Chaozhou	t/ir	²¹	²¹
Chaozhou	t/ar	⁴	⁴
Fuzhou	i	p	p
Fuzhou	i	p’	pʰ
Fuzhou	i	m	m
Fuzhou	i	(β)	β
Fuzhou	i	t	t
Fuzhou	i	t’	tʰ
Fuzhou	i	n	n
Fuzhou	i	l	l
Fuzhou	i	ts	ts
Fuzhou	i	ts’	tsʰ
Fuzhou	i	s	s
Fuzhou	i	(z)	z
Fuzhou	i	k	k
Fuzhou	i	k’	kʰ
Fuzhou	i	ŋ	ŋ
Fuzhou	i	x	x
Fuzhou	i	(ȵ)	ɲ
Fuzhou	i	Ø	Ø
Fuzhou	n	a	a
Fuzhou	n	ɛ	ɛ
Fuzhou	n	ɔ	ɔ
Fuzhou	n	œ	œ
Fuzhou	n N	a i	a i
Fuzhou	n N	e u	e u
Fuzhou	n N	a u	a u	-au
Fuzhou	m n	i a	i a
Fuzhou	n	i	i
Fuzhou	n N	e i	e i	(-ei)
Fuzhou	m n	i e	i e
Fuzhou	m n	i u	i u
Fuzhou	m n	u a	u a
Fuzhou	n N	o u	o u	-ou
Fuzhou	m n	u ɔ	u ɔ
Fuzhou	m n	u i	u i
Fuzhou	m n N	u a i	u a i
Fuzhou	n	y 	y 
Fuzhou	n N	ø y	ø y	-øy
Fuzhou	n N	ɵ y	ɵ y	(-ɵy)
Fuzhou	m n	y o	y o
Fuzhou	n c	a ŋ	a ŋ
Fuzhou	n c	a ʔ	a ʔ
Fuzhou	n c	ɛ ʔ	ɛ ʔ
Fuzhou	n c	o ʔ	o ʔ
Fuzhou	n c	œ ʔ	œ ʔ
Fuzhou	m n c	i a ŋ	i a ŋ
Fuzhou	n c	i ŋ	i ŋ
Fuzhou	n N c	e i ŋ	e i ŋ	-eiŋ
Fuzhou	n N c	a i ŋ	a i ŋ	(-aiŋ) 
Fuzhou	m n c	i e ŋ	i e ŋ
Fuzhou	m n c	i a ʔ	i a ʔ
Fuzhou	n c	i ʔ	i ʔ
Fuzhou	n N c	e i ʔ	e i ʔ	-eiʔ
Fuzhou	n N c	a i ʔ	a i ʔ	(-aiʔ)
Fuzhou	m n c	i e ʔ	i e ʔ
Fuzhou	m n c	u a ŋ	u a ŋ
Fuzhou	n c	u ŋ	u ŋ
Fuzhou	n N c	o u ŋ	 o u ŋ	-ouŋ
Fuzhou	n N c	a u ŋ	a u ŋ	(-auŋ)
Fuzhou	m n c	u ɔ ŋ	u ɔ ŋ
Fuzhou	m n c	u a ʔ	u a ʔ
Fuzhou	n c	u ʔ	u ʔ
Fuzhou	n N c	 o u ʔ	 o u ʔ	˗ouʔ
Fuzhou	n N c	 a u ʔ	 a u ʔ	(-auʔ)
Fuzhou	m n c	u o ʔ	u o ʔ
Fuzhou	n c	y ŋ	y ŋ
Fuzhou	n N c	ø y ŋ	ø y ŋ	-øyŋ
Fuzhou	n N c	ɵ y ŋ	ɵ y ŋ	(-ɵyŋ)
Fuzhou	m n c	y o ŋ	y o ŋ
Fuzhou	n c	y ʔ	y ʔ
Fuzhou	n N c	ø y ʔ	ø y ʔ	-øyʔ
Fuzhou	n N c	ɵ y ʔ	ɵ y ʔ	(-ɵyʔ)
Fuzhou	m n c	y o ʔ	y o ʔ
Fuzhou	n c	m̩	m̩ ∼
Fuzhou	n c	ŋ̍	ŋ̍ ∼
Fuzhou	t/ip	⁴⁴	⁴⁴
Fuzhou	t/ap	⁵²	⁵²
Fuzhou	t/s	³¹	³¹
Fuzhou	t/ir	²¹³	²¹³
Fuzhou	t/ar	²⁴²	²⁴²
Fuzhou	t/iq	²³	²³
Fuzhou	t/aq	⁴	⁴
